destination,region,date,platform,sentiment,score,aspect,language,reviewer_type,year,month,period
Extremadura,Extremadura,2025-09-20,TripAdvisor,Positivo,4.9,Precio,en,Familia,2025,9,2025-09
Extremadura,Extremadura,2025-09-20,Booking.com,Positivo,4.7,Atractivos,es,Pareja,2025,9,2025-09
Costa del Sol,Andalucía,2025-09-20,Google Reviews,Negativo,2.5,Gastronomía,de,Amigos,2025,9,2025-09
Costa del Sol,Andalucía,2025-09-20,Booking.com,Negativo,1.2,Alojamiento,es,Familia,2025,9,2025-09
Granada,Andalucía,2025-09-21,Booking.com,Positivo,4.5,Atractivos,de,Amigos,2025,9,2025-09
Sevilla,Andalucía,2025-09-21,Google Reviews,Negativo,1.7,Masificación,it,Pareja,2025,9,2025-09
Granada,Andalucía,2025-09-21,TripAdvisor,Negativo,2.0,Limpieza,es,Familia,2025,9,2025-09
San Sebastián,País Vasco,2025-09-22,Google Reviews,Positivo,3.6,Limpieza,de,Amigos,2025,9,2025-09
Extremadura,Extremadura,2025-09-22,Google Reviews,Positivo,4.7,Alojamiento,it,Familia,2025,9,2025-09
Costa del Sol,Andalucía,2025-09-23,Booking.com,Positivo,4.2,Alojamiento,de,Familia,2025,9,2025-09
Teruel,Aragón,2025-09-24,TripAdvisor,Negativo,1.1,Limpieza,it,Amigos,2025,9,2025-09
Teruel,Aragón,2025-09-24,Google Reviews,Positivo,4.1,Gastronomía,es,Solo,2025,9,2025-09
Costa Brava,Cataluña,2025-09-24,Booking.com,Negativo,1.5,Transporte,de,Amigos,2025,9,2025-09
Tenerife,Islas Canarias,2025-09-25,Google Reviews,Neutro,2.5,Atractivos,de,Familia,2025,9,2025-09
Barcelona,Cataluña,2025-09-25,Google Reviews,Positivo,4.3,Atractivos,de,Amigos,2025,9,2025-09
Sevilla,Andalucía,2025-09-25,Airbnb,Negativo,2.4,Masificación,de,Solo,2025,9,2025-09
Ronda,Andalucía,2025-09-25,Airbnb,Positivo,3.9,Limpieza,fr,Solo,2025,9,2025-09
Ronda,Andalucía,2025-09-25,Google Reviews,Positivo,4.3,Masificación,en,Pareja,2025,9,2025-09
Ronda,Andalucía,2025-09-26,Booking.com,Neutro,2.5,Transporte,en,Pareja,2025,9,2025-09
San Sebastián,País Vasco,2025-09-26,TripAdvisor,Neutro,3.0,Precio,es,Pareja,2025,9,2025-09
Tenerife,Islas Canarias,2025-09-26,TripAdvisor,Positivo,4.5,Gastronomía,en,Pareja,2025,9,2025-09
Extremadura,Extremadura,2025-09-26,Airbnb,Neutro,3.2,Transporte,fr,Familia,2025,9,2025-09
Valencia,Comunidad Valenciana,2025-09-26,Airbnb,Positivo,4.3,Limpieza,es,Pareja,2025,9,2025-09
Extremadura,Extremadura,2025-09-26,Booking.com,Negativo,2.2,Limpieza,en,Pareja,2025,9,2025-09
Barcelona,Cataluña,2025-09-27,Google Reviews,Positivo,3.8,Transporte,en,Pareja,2025,9,2025-09
Teruel,Aragón,2025-09-28,Airbnb,Positivo,3.6,Precio,de,Familia,2025,9,2025-09
Extremadura,Extremadura,2025-09-28,TripAdvisor,Negativo,1.8,Transporte,it,Pareja,2025,9,2025-09
Picos de Europa,Asturias/Cantabria,2025-09-29,Airbnb,Positivo,4.4,Transporte,de,Familia,2025,9,2025-09
Costa del Sol,Andalucía,2025-09-30,Booking.com,Positivo,3.9,Atractivos,fr,Familia,2025,9,2025-09
Barcelona,Cataluña,2025-10-01,Google Reviews,Negativo,2.0,Atractivos,fr,Amigos,2025,10,2025-10
Sevilla,Andalucía,2025-10-01,Airbnb,Neutro,2.8,Alojamiento,en,Amigos,2025,10,2025-10
Barcelona,Cataluña,2025-10-01,Google Reviews,Negativo,1.3,Alojamiento,it,Pareja,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-02,Airbnb,Positivo,3.8,Gastronomía,de,Negocios,2025,10,2025-10
San Sebastián,País Vasco,2025-10-03,Booking.com,Negativo,1.3,Alojamiento,en,Amigos,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-03,Airbnb,Neutro,2.6,Alojamiento,it,Solo,2025,10,2025-10
Barcelona,Cataluña,2025-10-03,Airbnb,Neutro,2.7,Gastronomía,en,Familia,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-04,TripAdvisor,Positivo,3.8,Precio,en,Pareja,2025,10,2025-10
Madrid,Madrid,2025-10-04,Booking.com,Positivo,4.2,Alojamiento,es,Negocios,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-04,TripAdvisor,Positivo,4.3,Masificación,es,Solo,2025,10,2025-10
Costa Brava,Cataluña,2025-10-04,Airbnb,Negativo,1.1,Gastronomía,it,Familia,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-04,Airbnb,Positivo,4.5,Transporte,es,Amigos,2025,10,2025-10
Barcelona,Cataluña,2025-10-05,Google Reviews,Negativo,2.2,Limpieza,es,Amigos,2025,10,2025-10
Extremadura,Extremadura,2025-10-05,Booking.com,Positivo,4.2,Alojamiento,en,Pareja,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-06,TripAdvisor,Negativo,2.2,Transporte,en,Pareja,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-06,Booking.com,Positivo,4.3,Gastronomía,en,Familia,2025,10,2025-10
Extremadura,Extremadura,2025-10-06,Airbnb,Positivo,4.9,Masificación,en,Amigos,2025,10,2025-10
Costa Brava,Cataluña,2025-10-06,Booking.com,Positivo,3.7,Limpieza,fr,Familia,2025,10,2025-10
Barcelona,Cataluña,2025-10-06,TripAdvisor,Neutro,2.5,Masificación,es,Familia,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-07,Booking.com,Negativo,1.5,Transporte,en,Familia,2025,10,2025-10
San Sebastián,País Vasco,2025-10-07,Airbnb,Neutro,3.4,Masificación,es,Amigos,2025,10,2025-10
Sevilla,Andalucía,2025-10-08,TripAdvisor,Positivo,3.9,Gastronomía,de,Pareja,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-08,Google Reviews,Neutro,3.1,Atractivos,es,Familia,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-10,Google Reviews,Negativo,2.1,Transporte,fr,Pareja,2025,10,2025-10
Costa Brava,Cataluña,2025-10-11,Airbnb,Negativo,2.3,Atractivos,en,Pareja,2025,10,2025-10
San Sebastián,País Vasco,2025-10-11,TripAdvisor,Negativo,1.7,Limpieza,es,Pareja,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-11,Airbnb,Negativo,1.6,Masificación,de,Amigos,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-12,Google Reviews,Neutro,3.3,Alojamiento,es,Pareja,2025,10,2025-10
Barcelona,Cataluña,2025-10-13,Airbnb,Positivo,3.7,Alojamiento,en,Pareja,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-13,Booking.com,Positivo,4.5,Limpieza,fr,Familia,2025,10,2025-10
Granada,Andalucía,2025-10-13,Booking.com,Positivo,4.7,Masificación,de,Amigos,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-14,Airbnb,Negativo,2.0,Masificación,es,Solo,2025,10,2025-10
Teruel,Aragón,2025-10-14,Booking.com,Positivo,4.5,Masificación,de,Familia,2025,10,2025-10
Sevilla,Andalucía,2025-10-14,Airbnb,Negativo,1.1,Atractivos,en,Pareja,2025,10,2025-10
Granada,Andalucía,2025-10-15,Airbnb,Neutro,3.0,Atractivos,en,Pareja,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-15,Booking.com,Negativo,1.9,Transporte,es,Amigos,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-15,TripAdvisor,Positivo,3.9,Atractivos,fr,Pareja,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-15,Google Reviews,Neutro,3.0,Precio,fr,Amigos,2025,10,2025-10
Ronda,Andalucía,2025-10-15,TripAdvisor,Positivo,4.0,Gastronomía,fr,Amigos,2025,10,2025-10
Teruel,Aragón,2025-10-16,Airbnb,Positivo,4.9,Alojamiento,es,Pareja,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-16,TripAdvisor,Negativo,1.2,Masificación,es,Pareja,2025,10,2025-10
San Sebastián,País Vasco,2025-10-17,TripAdvisor,Negativo,1.8,Masificación,en,Pareja,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-17,Airbnb,Positivo,3.9,Precio,es,Pareja,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-17,TripAdvisor,Negativo,2.1,Atractivos,es,Familia,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-18,Booking.com,Positivo,4.9,Masificación,es,Familia,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-18,Booking.com,Negativo,1.4,Masificación,en,Pareja,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-18,Google Reviews,Negativo,2.3,Atractivos,en,Amigos,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-18,Airbnb,Neutro,2.9,Transporte,fr,Familia,2025,10,2025-10
San Sebastián,País Vasco,2025-10-19,Airbnb,Negativo,2.3,Transporte,de,Pareja,2025,10,2025-10
Costa Brava,Cataluña,2025-10-19,TripAdvisor,Positivo,4.3,Masificación,en,Amigos,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-20,Booking.com,Negativo,2.4,Limpieza,en,Pareja,2025,10,2025-10
Barcelona,Cataluña,2025-10-20,Google Reviews,Neutro,3.1,Precio,de,Amigos,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-20,Booking.com,Negativo,1.2,Masificación,es,Pareja,2025,10,2025-10
San Sebastián,País Vasco,2025-10-20,Google Reviews,Positivo,3.5,Gastronomía,fr,Pareja,2025,10,2025-10
Barcelona,Cataluña,2025-10-21,Airbnb,Negativo,2.2,Limpieza,en,Familia,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-21,TripAdvisor,Positivo,4.0,Alojamiento,de,Familia,2025,10,2025-10
Barcelona,Cataluña,2025-10-22,TripAdvisor,Negativo,1.9,Precio,es,Pareja,2025,10,2025-10
Madrid,Madrid,2025-10-22,TripAdvisor,Negativo,1.4,Limpieza,de,Negocios,2025,10,2025-10
Barcelona,Cataluña,2025-10-23,Google Reviews,Neutro,2.9,Precio,en,Pareja,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-23,Booking.com,Negativo,1.5,Limpieza,fr,Amigos,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-24,TripAdvisor,Positivo,4.5,Precio,it,Pareja,2025,10,2025-10
Valencia,Comunidad Valenciana,2025-10-24,Airbnb,Negativo,1.9,Limpieza,es,Pareja,2025,10,2025-10
Sevilla,Andalucía,2025-10-25,Google Reviews,Positivo,4.3,Precio,de,Pareja,2025,10,2025-10
San Sebastián,País Vasco,2025-10-25,Google Reviews,Neutro,3.5,Transporte,en,Amigos,2025,10,2025-10
Extremadura,Extremadura,2025-10-25,TripAdvisor,Positivo,4.5,Transporte,es,Pareja,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-26,TripAdvisor,Neutro,2.7,Alojamiento,es,Solo,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-26,Airbnb,Negativo,2.0,Limpieza,de,Pareja,2025,10,2025-10
Granada,Andalucía,2025-10-26,Google Reviews,Negativo,1.3,Transporte,en,Pareja,2025,10,2025-10
Teruel,Aragón,2025-10-26,Booking.com,Negativo,1.8,Transporte,fr,Pareja,2025,10,2025-10
Extremadura,Extremadura,2025-10-26,Google Reviews,Positivo,3.8,Transporte,it,Familia,2025,10,2025-10
Sevilla,Andalucía,2025-10-27,Booking.com,Negativo,2.3,Limpieza,en,Pareja,2025,10,2025-10
Teruel,Aragón,2025-10-27,Airbnb,Positivo,3.9,Alojamiento,es,Pareja,2025,10,2025-10
Madrid,Madrid,2025-10-28,Google Reviews,Positivo,4.3,Atractivos,de,Pareja,2025,10,2025-10
San Sebastián,País Vasco,2025-10-28,Booking.com,Neutro,3.2,Gastronomía,it,Amigos,2025,10,2025-10
Sevilla,Andalucía,2025-10-28,Airbnb,Positivo,4.1,Masificación,en,Familia,2025,10,2025-10
Mallorca,Islas Baleares,2025-10-28,Booking.com,Positivo,4.3,Precio,fr,Familia,2025,10,2025-10
Sevilla,Andalucía,2025-10-29,Google Reviews,Positivo,4.0,Precio,fr,Familia,2025,10,2025-10
Tenerife,Islas Canarias,2025-10-29,Google Reviews,Positivo,5.0,Alojamiento,es,Amigos,2025,10,2025-10
Extremadura,Extremadura,2025-10-29,Booking.com,Positivo,4.4,Limpieza,fr,Amigos,2025,10,2025-10
Costa del Sol,Andalucía,2025-10-29,Google Reviews,Negativo,1.6,Transporte,es,Familia,2025,10,2025-10
Picos de Europa,Asturias/Cantabria,2025-10-30,Booking.com,Positivo,4.7,Masificación,de,Amigos,2025,10,2025-10
Madrid,Madrid,2025-10-30,TripAdvisor,Negativo,1.2,Alojamiento,en,Pareja,2025,10,2025-10
Costa Brava,Cataluña,2025-10-31,TripAdvisor,Positivo,3.5,Precio,fr,Familia,2025,10,2025-10
Teruel,Aragón,2025-10-31,TripAdvisor,Neutro,2.6,Transporte,es,Familia,2025,10,2025-10
Sevilla,Andalucía,2025-11-01,Airbnb,Negativo,2.3,Gastronomía,fr,Pareja,2025,11,2025-11
Ronda,Andalucía,2025-11-01,Airbnb,Neutro,2.9,Atractivos,fr,Negocios,2025,11,2025-11
Extremadura,Extremadura,2025-11-01,TripAdvisor,Negativo,1.7,Atractivos,en,Pareja,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-02,Airbnb,Positivo,3.8,Masificación,de,Pareja,2025,11,2025-11
Ronda,Andalucía,2025-11-03,Booking.com,Positivo,4.1,Gastronomía,fr,Pareja,2025,11,2025-11
Extremadura,Extremadura,2025-11-03,Booking.com,Positivo,5.0,Limpieza,en,Pareja,2025,11,2025-11
Extremadura,Extremadura,2025-11-03,Booking.com,Positivo,4.9,Atractivos,de,Pareja,2025,11,2025-11
Sevilla,Andalucía,2025-11-04,Google Reviews,Neutro,2.6,Alojamiento,de,Pareja,2025,11,2025-11
Barcelona,Cataluña,2025-11-04,TripAdvisor,Positivo,4.7,Atractivos,en,Pareja,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-05,TripAdvisor,Negativo,1.1,Atractivos,en,Pareja,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-05,Airbnb,Neutro,2.5,Gastronomía,fr,Solo,2025,11,2025-11
Sevilla,Andalucía,2025-11-05,Google Reviews,Negativo,1.8,Transporte,fr,Solo,2025,11,2025-11
Valencia,Comunidad Valenciana,2025-11-05,TripAdvisor,Positivo,4.9,Transporte,es,Familia,2025,11,2025-11
Madrid,Madrid,2025-11-06,Airbnb,Negativo,1.1,Precio,es,Familia,2025,11,2025-11
Madrid,Madrid,2025-11-06,Booking.com,Negativo,1.2,Atractivos,es,Solo,2025,11,2025-11
Extremadura,Extremadura,2025-11-06,Booking.com,Positivo,4.2,Limpieza,fr,Negocios,2025,11,2025-11
Costa Brava,Cataluña,2025-11-06,TripAdvisor,Positivo,4.9,Masificación,es,Pareja,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-06,Google Reviews,Negativo,1.9,Transporte,de,Familia,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-07,Airbnb,Negativo,2.2,Gastronomía,en,Familia,2025,11,2025-11
San Sebastián,País Vasco,2025-11-08,Google Reviews,Positivo,4.2,Masificación,it,Amigos,2025,11,2025-11
Valencia,Comunidad Valenciana,2025-11-08,Booking.com,Negativo,2.4,Precio,fr,Solo,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-08,Google Reviews,Positivo,3.7,Transporte,fr,Amigos,2025,11,2025-11
Barcelona,Cataluña,2025-11-08,Google Reviews,Negativo,1.0,Precio,de,Solo,2025,11,2025-11
Sevilla,Andalucía,2025-11-09,Booking.com,Positivo,4.8,Precio,es,Pareja,2025,11,2025-11
Costa Brava,Cataluña,2025-11-09,Google Reviews,Positivo,4.1,Atractivos,de,Pareja,2025,11,2025-11
Costa Brava,Cataluña,2025-11-10,TripAdvisor,Negativo,1.7,Gastronomía,es,Pareja,2025,11,2025-11
Costa Brava,Cataluña,2025-11-10,Airbnb,Negativo,2.4,Alojamiento,en,Familia,2025,11,2025-11
Granada,Andalucía,2025-11-10,Google Reviews,Negativo,2.5,Alojamiento,es,Familia,2025,11,2025-11
San Sebastián,País Vasco,2025-11-11,TripAdvisor,Positivo,4.8,Gastronomía,it,Familia,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-11,Airbnb,Positivo,4.8,Alojamiento,en,Pareja,2025,11,2025-11
Madrid,Madrid,2025-11-12,Booking.com,Positivo,3.6,Atractivos,it,Familia,2025,11,2025-11
Ronda,Andalucía,2025-11-12,Airbnb,Positivo,3.9,Masificación,en,Familia,2025,11,2025-11
Teruel,Aragón,2025-11-13,TripAdvisor,Positivo,5.0,Precio,en,Familia,2025,11,2025-11
Costa Brava,Cataluña,2025-11-13,Google Reviews,Positivo,3.9,Transporte,en,Solo,2025,11,2025-11
San Sebastián,País Vasco,2025-11-13,Booking.com,Positivo,3.7,Gastronomía,es,Pareja,2025,11,2025-11
Picos de Europa,Asturias/Cantabria,2025-11-13,TripAdvisor,Negativo,1.8,Gastronomía,en,Amigos,2025,11,2025-11
Granada,Andalucía,2025-11-14,TripAdvisor,Positivo,4.3,Alojamiento,en,Familia,2025,11,2025-11
Sevilla,Andalucía,2025-11-14,Google Reviews,Positivo,4.8,Masificación,es,Pareja,2025,11,2025-11
Barcelona,Cataluña,2025-11-14,TripAdvisor,Negativo,1.6,Precio,de,Pareja,2025,11,2025-11
Teruel,Aragón,2025-11-14,Airbnb,Positivo,4.0,Atractivos,es,Amigos,2025,11,2025-11
Granada,Andalucía,2025-11-14,Airbnb,Positivo,3.9,Precio,fr,Pareja,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-15,Airbnb,Positivo,4.8,Transporte,es,Amigos,2025,11,2025-11
Granada,Andalucía,2025-11-15,TripAdvisor,Neutro,2.6,Masificación,es,Negocios,2025,11,2025-11
Sevilla,Andalucía,2025-11-15,Booking.com,Negativo,1.8,Atractivos,de,Familia,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-15,Booking.com,Negativo,1.3,Atractivos,es,Familia,2025,11,2025-11
Sevilla,Andalucía,2025-11-16,TripAdvisor,Negativo,1.2,Masificación,en,Pareja,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-16,Airbnb,Negativo,1.6,Transporte,en,Amigos,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-16,Google Reviews,Negativo,2.4,Atractivos,en,Negocios,2025,11,2025-11
Barcelona,Cataluña,2025-11-16,TripAdvisor,Negativo,1.3,Alojamiento,de,Familia,2025,11,2025-11
Costa Brava,Cataluña,2025-11-17,Booking.com,Positivo,3.8,Precio,es,Solo,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-17,Booking.com,Neutro,2.7,Limpieza,en,Solo,2025,11,2025-11
San Sebastián,País Vasco,2025-11-17,TripAdvisor,Positivo,4.2,Atractivos,de,Pareja,2025,11,2025-11
San Sebastián,País Vasco,2025-11-17,TripAdvisor,Negativo,1.4,Atractivos,es,Familia,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-17,Google Reviews,Negativo,2.0,Atractivos,de,Amigos,2025,11,2025-11
Costa Brava,Cataluña,2025-11-17,Booking.com,Positivo,4.6,Precio,es,Pareja,2025,11,2025-11
Granada,Andalucía,2025-11-18,Booking.com,Positivo,3.8,Transporte,de,Familia,2025,11,2025-11
Valencia,Comunidad Valenciana,2025-11-19,Airbnb,Positivo,3.6,Transporte,es,Pareja,2025,11,2025-11
Ronda,Andalucía,2025-11-19,Google Reviews,Positivo,4.2,Alojamiento,es,Familia,2025,11,2025-11
Picos de Europa,Asturias/Cantabria,2025-11-20,Google Reviews,Positivo,4.2,Alojamiento,es,Amigos,2025,11,2025-11
Madrid,Madrid,2025-11-20,Airbnb,Neutro,2.9,Gastronomía,es,Familia,2025,11,2025-11
Teruel,Aragón,2025-11-20,TripAdvisor,Positivo,4.5,Limpieza,it,Familia,2025,11,2025-11
Barcelona,Cataluña,2025-11-20,Booking.com,Neutro,2.9,Gastronomía,es,Pareja,2025,11,2025-11
Valencia,Comunidad Valenciana,2025-11-21,Google Reviews,Neutro,3.1,Gastronomía,de,Amigos,2025,11,2025-11
Granada,Andalucía,2025-11-21,Booking.com,Negativo,1.4,Alojamiento,it,Familia,2025,11,2025-11
Picos de Europa,Asturias/Cantabria,2025-11-21,Google Reviews,Negativo,1.5,Precio,it,Pareja,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-22,Airbnb,Neutro,2.6,Precio,en,Amigos,2025,11,2025-11
Picos de Europa,Asturias/Cantabria,2025-11-22,Google Reviews,Positivo,4.9,Limpieza,fr,Negocios,2025,11,2025-11
Extremadura,Extremadura,2025-11-22,Airbnb,Positivo,4.4,Atractivos,en,Pareja,2025,11,2025-11
Madrid,Madrid,2025-11-22,Booking.com,Neutro,2.8,Limpieza,fr,Solo,2025,11,2025-11
Extremadura,Extremadura,2025-11-22,Google Reviews,Positivo,4.5,Atractivos,it,Familia,2025,11,2025-11
Costa del Sol,Andalucía,2025-11-22,TripAdvisor,Neutro,2.8,Masificación,it,Familia,2025,11,2025-11
Teruel,Aragón,2025-11-23,Booking.com,Positivo,4.7,Masificación,en,Pareja,2025,11,2025-11
Picos de Europa,Asturias/Cantabria,2025-11-23,Booking.com,Positivo,4.8,Atractivos,es,Amigos,2025,11,2025-11
San Sebastián,País Vasco,2025-11-24,TripAdvisor,Positivo,4.3,Masificación,es,Pareja,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-24,Google Reviews,Negativo,1.4,Transporte,de,Familia,2025,11,2025-11
Madrid,Madrid,2025-11-24,Booking.com,Positivo,4.5,Atractivos,de,Familia,2025,11,2025-11
Ronda,Andalucía,2025-11-24,TripAdvisor,Neutro,3.0,Atractivos,en,Amigos,2025,11,2025-11
Costa Brava,Cataluña,2025-11-25,Google Reviews,Negativo,2.4,Masificación,de,Pareja,2025,11,2025-11
San Sebastián,País Vasco,2025-11-25,Booking.com,Positivo,3.6,Transporte,es,Negocios,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-25,TripAdvisor,Negativo,1.7,Alojamiento,de,Familia,2025,11,2025-11
Granada,Andalucía,2025-11-25,Airbnb,Positivo,4.4,Limpieza,es,Familia,2025,11,2025-11
San Sebastián,País Vasco,2025-11-26,Airbnb,Negativo,1.1,Transporte,de,Amigos,2025,11,2025-11
Costa Brava,Cataluña,2025-11-26,Google Reviews,Negativo,1.6,Atractivos,es,Amigos,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-26,Booking.com,Positivo,4.3,Atractivos,es,Pareja,2025,11,2025-11
Valencia,Comunidad Valenciana,2025-11-27,TripAdvisor,Negativo,2.2,Transporte,it,Familia,2025,11,2025-11
Tenerife,Islas Canarias,2025-11-27,Booking.com,Negativo,1.0,Alojamiento,de,Amigos,2025,11,2025-11
Madrid,Madrid,2025-11-28,Google Reviews,Negativo,1.5,Precio,en,Pareja,2025,11,2025-11
Barcelona,Cataluña,2025-11-28,TripAdvisor,Negativo,2.3,Gastronomía,en,Pareja,2025,11,2025-11
Sevilla,Andalucía,2025-11-28,Airbnb,Positivo,3.9,Atractivos,fr,Familia,2025,11,2025-11
Madrid,Madrid,2025-11-28,TripAdvisor,Negativo,2.4,Limpieza,es,Negocios,2025,11,2025-11
Mallorca,Islas Baleares,2025-11-29,Google Reviews,Positivo,4.4,Gastronomía,fr,Familia,2025,11,2025-11
Ronda,Andalucía,2025-11-29,Airbnb,Negativo,1.4,Masificación,en,Negocios,2025,11,2025-11
Barcelona,Cataluña,2025-11-30,Airbnb,Negativo,2.2,Masificación,en,Pareja,2025,11,2025-11
Teruel,Aragón,2025-11-30,Airbnb,Neutro,2.8,Masificación,en,Familia,2025,11,2025-11
Granada,Andalucía,2025-11-30,Booking.com,Positivo,4.0,Alojamiento,de,Familia,2025,11,2025-11
Costa Brava,Cataluña,2025-12-01,Booking.com,Neutro,2.5,Masificación,de,Familia,2025,12,2025-12
Costa Brava,Cataluña,2025-12-01,TripAdvisor,Positivo,4.6,Limpieza,en,Pareja,2025,12,2025-12
San Sebastián,País Vasco,2025-12-01,Airbnb,Neutro,3.4,Atractivos,en,Familia,2025,12,2025-12
Costa del Sol,Andalucía,2025-12-02,TripAdvisor,Positivo,4.9,Limpieza,fr,Familia,2025,12,2025-12
Granada,Andalucía,2025-12-02,Google Reviews,Positivo,4.4,Gastronomía,fr,Pareja,2025,12,2025-12
Madrid,Madrid,2025-12-03,Google Reviews,Negativo,2.0,Limpieza,en,Familia,2025,12,2025-12
Madrid,Madrid,2025-12-03,TripAdvisor,Negativo,2.0,Precio,es,Familia,2025,12,2025-12
Valencia,Comunidad Valenciana,2025-12-03,Google Reviews,Negativo,1.2,Transporte,en,Pareja,2025,12,2025-12
San Sebastián,País Vasco,2025-12-04,Google Reviews,Neutro,2.6,Alojamiento,en,Pareja,2025,12,2025-12
Granada,Andalucía,2025-12-04,Booking.com,Positivo,4.5,Atractivos,en,Pareja,2025,12,2025-12
Madrid,Madrid,2025-12-04,Airbnb,Negativo,2.3,Masificación,de,Pareja,2025,12,2025-12
Valencia,Comunidad Valenciana,2025-12-05,Google Reviews,Positivo,4.1,Transporte,de,Pareja,2025,12,2025-12
Sevilla,Andalucía,2025-12-05,Airbnb,Negativo,2.5,Alojamiento,de,Pareja,2025,12,2025-12
Valencia,Comunidad Valenciana,2025-12-05,Booking.com,Neutro,2.8,Gastronomía,en,Familia,2025,12,2025-12
Granada,Andalucía,2025-12-05,Booking.com,Positivo,4.8,Precio,fr,Amigos,2025,12,2025-12
Madrid,Madrid,2025-12-06,Booking.com,Positivo,4.6,Gastronomía,es,Pareja,2025,12,2025-12
Valencia,Comunidad Valenciana,2025-12-06,TripAdvisor,Positivo,4.7,Transporte,es,Familia,2025,12,2025-12
Costa del Sol,Andalucía,2025-12-06,Booking.com,Negativo,1.0,Alojamiento,es,Pareja,2025,12,2025-12
Costa del Sol,Andalucía,2025-12-07,TripAdvisor,Negativo,1.1,Masificación,fr,Pareja,2025,12,2025-12
Picos de Europa,Asturias/Cantabria,2025-12-07,Booking.com,Neutro,3.3,Masificación,fr,Pareja,2025,12,2025-12
Costa Brava,Cataluña,2025-12-08,Booking.com,Negativo,1.4,Transporte,es,Amigos,2025,12,2025-12
Madrid,Madrid,2025-12-08,Google Reviews,Negativo,1.4,Precio,es,Pareja,2025,12,2025-12
Ronda,Andalucía,2025-12-08,Booking.com,Neutro,2.6,Alojamiento,en,Amigos,2025,12,2025-12
Picos de Europa,Asturias/Cantabria,2025-12-08,Airbnb,Neutro,3.0,Transporte,fr,Familia,2025,12,2025-12
Tenerife,Islas Canarias,2025-12-08,TripAdvisor,Negativo,1.3,Transporte,es,Amigos,2025,12,2025-12
Extremadura,Extremadura,2025-12-08,Booking.com,Positivo,4.7,Alojamiento,en,Solo,2025,12,2025-12
Costa Brava,Cataluña,2025-12-09,TripAdvisor,Negativo,1.2,Precio,fr,Pareja,2025,12,2025-12
Tenerife,Islas Canarias,2025-12-10,Airbnb,Positivo,3.9,Limpieza,es,Familia,2025,12,2025-12
Valencia,Comunidad Valenciana,2025-12-10,Google Reviews,Negativo,1.1,Masificación,de,Familia,2025,12,2025-12
